■1106更新■,#genre#
27.可乐电影,http://epg.112114.xyz/douyu/20415
22.经典怀旧系列,http://epg.112114.xyz/douyu/8663752
11.丸子经典电影,http://epg.112114.xyz/douyu/8986148
喜剧电影,http://epg.112114.xyz/douyu/9292492
林正英,http://epg.112114.xyz/douyu/218859
IMAX影厅,http://epg.112114.xyz/douyu/4332
12.周星驰电影,http://epg.112114.xyz/douyu/3990812
26.霍格影片,http://epg.112114.xyz/douyu/8814650
♥卡面来打♥,http://epg.112114.xyz/douyu/1218414
31.经典怀旧,http://epg.112114.xyz/douyu/10180265
滚滚长江东逝水,http://txtest-xp2p.p2p.huya.com/src/1423787831-1423787831-6115122170587774976-2847699118-10057-A-0-1-imgplus.xs
小小亭长,http://epg.112114.xyz/douyu/5802446
港剧直播,http://epg.112114.xyz/douyu/4549169
经典故事相声,http://epg.112114.xyz/douyu/10139405
碧血剑,http://txtest-xp2p.p2p.huya.com/src/1279520922847-1279520922847-16817528283867381760-2559041969150-10057-A-0-1.xs
33.经典港片,http://epg.112114.xyz/douyu/675072
老爹:还有一件事,http://epg.112114.xyz/douyu/7134757
✨妖精的直播间✨,http://epg.112114.xyz/douyu/5960746
木叶忍者草帽路飞青春,http://epg.112114.xyz/douyu/206858
58.小九电影,http://epg.112114.xyz/douyu/7136517
久了旧知,http://epg.112114.xyz/douyu/310926
【猫和老鼠】汤姆和杰瑞童年回忆,http://epg.112114.xyz/douyu/7888428
晚晚Vivi,http://epg.112114.xyz/douyu/8861179
38.经典科幻,http://epg.112114.xyz/douyu/7673566
军旅动作,http://epg.112114.xyz/douyu/431460
40.科幻系列,http://epg.112114.xyz/douyu/8107217
笑出腹肌动漫0,http://epg.112114.xyz/douyu/8380708
仨房间画面同步显示点播,http://epg.112114.xyz/douyu/7256376
林林影院,http://epg.112114.xyz/douyu/9652323
国产青春,http://epg.112114.xyz/douyu/5423
美味！蟹黄堡,http://epg.112114.xyz/douyu/8762358
Liz陪看,http://epg.112114.xyz/douyu/7254536
水浒丶,http://epg.112114.xyz/douyu/8168353
宝可梦加油。感谢大家。,http://epg.112114.xyz/douyu/9765742
??冰冰??,http://epg.112114.xyz/douyu/74374
网神影厅,http://epg.112114.xyz/douyu/508118
大星与海绵方块,http://epg.112114.xyz/douyu/3949681
草帽丶海贼团的直播间,http://epg.112114.xyz/douyu/997925
【动漫】超燃怀旧经典,http://epg.112114.xyz/douyu/1174353
公众号：,http://epg.112114.xyz/douyu/9826611
放学回家看电视,http://txtest-xp2p.p2p.huya.com/src/1199582668017-1199582668017-5526731416475271168-2399165459490-10057-A-0-1.xs
胡八一胖子沙漠古城找鬼洞,http://txtest-xp2p.p2p.huya.com/src/1423782025-1423782025-6115097234007654400-2847687506-10057-A-0-1.xs
一部黑暗到骨子里的悬疑片,http://txtest-xp2p.p2p.huya.com/src/1199522933703-1199522933703-5270174491396276224-2399045990862-10057-A-0-1.xs
5.神乐影片2,http://epg.112114.xyz/douyu/85894
斌哥漫说,http://txtest-xp2p.p2p.huya.com/src/1199516152253-1199516152253-5241048385426817024-2399032427962-10057-A-0-1.xs

54.高帧影片,http://epg.112114.xyz/douyu/6763930
麓山迷踪,http://epg.112114.xyz/douyu/4505431
【牛叔】N分钟带你看完大片,http://epg.112114.xyz/douyu/2758565
14.刘德华电影2,http://epg.112114.xyz/douyu/8985415
36.星星影院,http://epg.112114.xyz/douyu/315131
35.恐怖专场,http://epg.112114.xyz/douyu/7353112
8.特辑影院,http://epg.112114.xyz/douyu/3637778
【神剧】经典神剧,http://epg.112114.xyz/douyu/3700024
爱情公寓,http://epg.112114.xyz/douyu/6863367

中国通史-上下五千年,http://txtest-xp2p.p2p.huya.com/src/1099531752680-1099531752680-86435804515139584-2199063628816-10057-A-0-1.xs
海贼王,http://txtest-xp2p.p2p.huya.com/src/1199532313878-1199532313878-5310462036252033024-2399064751212-10057-A-0-1.xs
3.华语院线,http://epg.112114.xyz/douyu/5581257
清晰林正英,http://epg.112114.xyz/douyu/7356023
15.喜剧经典,http://epg.112114.xyz/douyu/9650887
61.国外电影,http://epg.112114.xyz/douyu/9683979
恐怖电影,http://epg.112114.xyz/douyu/9275635
37.恐怖动作片,http://epg.112114.xyz/douyu/5129261
宇哥Rebirth,http://epg.112114.xyz/douyu/413573
-嗷大喵,http://epg.112114.xyz/douyu/4282654
4.神乐影片1,http://epg.112114.xyz/douyu/122402
贝爷影厅1,http://epg.112114.xyz/douyu/36337
历史 军事,http://epg.112114.xyz/douyu/4870914

6.周末影院,http://epg.112114.xyz/douyu/3637765
梁十一,http://epg.112114.xyz/douyu/7270927
信号100,http://txtest-xp2p.p2p.huya.com/src/1199573065336-1199573065336-5485488215626350592-2399146254128-10057-A-0-1.xs
译制国语,http://epg.112114.xyz/douyu/2436390
57.网神影厅,http://epg.112114.xyz/douyu/5081118
小鸽陪看,http://epg.112114.xyz/douyu/3928
浦饭幽游藏马飞影桑原,http://epg.112114.xyz/douyu/9938431
【动漫】24小时不间断动漫专场,http://epg.112114.xyz/douyu/7493575
42.星星华语,http://epg.112114.xyz/douyu/10254810
松开的手0.0,http://epg.112114.xyz/douyu/10210568
【动画电影】童年回忆,http://epg.112114.xyz/douyu/10395973
路飞带领大家向顶上前进,http://txtest-xp2p.p2p.huya.com/src/1199512045291-1199512045291-5223409117950902272-2399024214038-10057-A-0-1.xs
蒲蚂蚱,http://epg.112114.xyz/douyu/6079455
59.华语电影,http://epg.112114.xyz/douyu/6003761
米娅陪看,http://epg.112114.xyz/douyu/6537888
国语超清动画电影,http://epg.112114.xyz/douyu/6449849
邦德,http://epg.112114.xyz/douyu/9292499
海绵与大星直播间,http://epg.112114.xyz/douyu/2250349
开心锤锤,开心快乐每一天！,http://epg.112114.xyz/douyu/9018297
科幻解说连连看,http://epg.112114.xyz/douyu/3508304
周杰伦??,http://epg.112114.xyz/douyu/7537296
萌新司机 大秦,终章！,http://txtest-xp2p.p2p.huya.com/src/1449698864-1449698864-6226409209928351744-2847687540-10057-A-0-1.xs
【西游】,http://epg.112114.xyz/douyu/9518204
最后的假日,http://txtest-xp2p.p2p.huya.com/src/1199527202658-1199527202658-5288509513509371904-2399054528772-10057-A-0-1.xs
动漫热血老贼冒险,http://epg.112114.xyz/douyu/6610883
星海璃幻V的直播间,http://epg.112114.xyz/douyu/9567313
恐怖电影找力哥,http://txtest-xp2p.p2p.huya.com/src/1199557791348-1199557791348-5419886936686854144-2399115706152-10057-A-0-1.xs
45.小宇60帧,http://epg.112114.xyz/douyu/323876
万年如一柯播南,http://epg.112114.xyz/douyu/1783144

根本不存在解不开的迷！,http://epg.112114.xyz/douyu/7050342
鬼叔怪谈,http://epg.112114.xyz/douyu/2871394
【经典动漫】9455567,http://epg.112114.xyz/douyu/9455567
救救小鸭吧?,http://epg.112114.xyz/douyu/7925840
仨房间画面同步显示,http://epg.112114.xyz/douyu/1569773
华语点歌台,http://epg.112114.xyz/douyu/3186217
菜园小饼,http://epg.112114.xyz/douyu/7701735
舔狗波比的幸福生活,http://epg.112114.xyz/douyu/7620081
【小叮当】童年经典动画片,http://epg.112114.xyz/douyu/9445279
23.北京大蜜,http://epg.112114.xyz/douyu/805235
破案-推理-悬疑,http://epg.112114.xyz/douyu/6091425
雍正皇帝的风云一生,http://txtest-xp2p.p2p.huya.com/src/1448738195-1448738195-6222283167991070720-2789274594-10057-A-0-1.xs

江户川柯南,是一个蒸蛋。,http://epg.112114.xyz/douyu/5377297
枫哥视 飞出个未来,http://txtest-xp2p.p2p.huya.com/src/1199579767212-1199579767212-5514272553868197888-2399159657880-10057-A-0-1.xs
绝命毒师5-16,老白铲除了所有威胁,最终带着遗憾自首,http://txtest-xp2p.p2p.huya.com/src/1199526558405-1199526558405-5285742467944022016-2399053240266-10057-A-0-1.xs
狄仁杰：想听听我的故事吗,http://epg.112114.xyz/douyu/674441
动画奥特曼中那些你不知道的秘密！,http://txtest-xp2p.p2p.huya.com/src/1099531752759-1099531752759-86436143817555968-2199063628974-10057-A-0-1.xs
-宇宙无敌韩三金,http://epg.112114.xyz/douyu/3194372
#,http://epg.112114.xyz/douyu/9429545
【星星动画】童年热血搞笑爱情,http://epg.112114.xyz/douyu/4369939
瑶瑶,http://epg.112114.xyz/douyu/2935323
铁头与橘子（每周更新一起看霸总）,http://epg.112114.xyz/douyu/9450942
中二日记搞笑日常更新,http://epg.112114.xyz/douyu/9505575
-解说 新七龙珠动画,武林大会,http://txtest-xp2p.p2p.huya.com/src/1199588542242-1199588542242-5551961020739616768-2399177207940-10057-A-0-1.xs
动漫直播间,http://epg.112114.xyz/douyu/1487654
王者峡谷生活~,http://epg.112114.xyz/douyu/9360149

鲁过一世的直播间,http://epg.112114.xyz/douyu/9716515



-各省特色-,#genre#
广东,#genre#
点掌财经,http://cclive2.aniu.tv/live/anzb.m3u8?zguangd
广东文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8?auth_key=1617289309-0-0-7b2730980c8860963374597c20ad3935?zguangd
广东文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8?auth_key=1612881417-0-0-bc7ddba066481bc805fc1e800654e721?zguangd
广东生活,http://hls-ott-zhibo.wasu.tv/live/452/index.m3u8?zguangd
广州法制,http://ye23.win/iptv/gztv.php?id=fazhi?zguangd
广州竞赛,http://ye23.win/iptv/gztv.php?id=jingsai?zguangd
南国都市,http://ye23.win/iptv/gztv.php?id=shenghuo?zguangd
深圳少儿,http://ye23.win/iptv/sztv.php?id=7?zguangd
深圳东部,https://lglivepull.sznews.com/live/2646.m3u8?zguangd
北京,#genre#
北京冬奥纪实,http://39.135.138.58:18890/PLTV/88888888/224/3221225676/index.m3u8?zbeid
北京卡酷少儿,http://39.135.138.60:18890/PLTV/88888888/224/3221225677/index.m3u8?zbeid
清华大学电视台,http://live.cic.tsinghua.edu.cn/hls/tsinghuatv.m3u8?zbeid
上海,#genre#
新视觉体育,http://183.207.255.188/live/program/live/xsjhd/4000000/mnf.m3u8?zshangd
魅力足球体育,http://183.207.255.188/live/program/live/mlyyhd/4000000/mnf.m3u8?zshangd
欢笑剧场,http://183.207.255.188/live/program/live/hxjchd/4000000/mnf.m3u8?zshangd
都市剧场,http://183.207.255.188/live/program/live/dsjchd/4000000/mnf.m3u8?zshangd
法治天地,http://183.207.255.188/live/program/live/fztd/1300000/mnf.m3u8?zshangd
上海都市,http://183.207.255.188/live/program/live/ylpdhd/4000000/mnf.m3u8?zshangd
上海教育,http://183.207.255.188/live/program/live/setv/1300000/mnf.m3u8?zshangd
游戏风云,http://183.207.255.188/live/program/live/yxfyhd/4000000/mnf.m3u8?zshangd
极速汽车体育,http://183.207.255.188/live/program/live/jsqchd/4000000/mnf.m3u8?zshangd
生活时尚,http://183.207.255.188/live/program/live/shsshd/4000000/mnf.m3u8?zshangd
全纪实,http://183.207.255.188/live/program/live/qjshd/4000000/mnf.m3u8?zshangd
幸福彩,http://183.207.255.188/live/program/live/xfchd/4000000/mnf.m3u8?zshangd
动漫秀场,http://183.207.255.188/live/program/live/dmxchd/4000000/mnf.m3u8?zshangd
金色频道,http://183.207.255.188/live/program/live/jingsepd/1300000/mnf.m3u8?zshangd
七彩戏剧,http://183.207.255.188/live/program/live/qcxj/1300000/mnf.m3u8?zshangd
东方财经,http://183.207.255.188/live/program/live/dfcj/1300000/mnf.m3u8?zshangd
纪实人文,http://183.207.255.188/live/program/live/jspdhd/4000000/mnf.m3u8?zshangd
上视外语,http://183.207.255.188/live/program/live/wypdhd/4000000/mnf.m3u8?zshangd
纪实人文,http://39.134.115.163:8080/PLTV/88888910/224/3221225655/index.m3u8?zshangd
天津,#genre#
滨海综艺,http://traffic.jbh.tjbh.com/live/bhtv2/playlist.m3u8?ztianjd
滨海影院,http://traffic.jbh.tjbh.com/live/bhtv3/playlist.m3u8?ztianjd
重庆,#genre#
重庆汽摩,http://39.134.115.191:8080/ysten.jx.chinamobile.com/PLTV/88888888/224/3221225506/2/index.m3u8?fmt=ts2hls?zzhongqd
重庆电信IPTV导视,https://zbxclive.cbg.cn/app_2/ls_105.stream/chunklist.m3u8?zzhongqd
重庆联通IPTV导视,https://zbxclive.cbg.cn/app_2/ls_106.stream/chunklist.m3u8?zzhongqd
万州三峡移民,http://wanzhoulive.cbg.cn:8017/c2F0hmi/1000/live.m3u8?zzhongqd
万州三峡移民,http://123.146.162.24:8013/tslslive/PU2vzMI/hls/live_sd.m3u8?zzhongqd
万州三峡移民,http://123.146.162.24:8017/c2F0hmi/1000/live.m3u8?zzhongqd
湖南,#genre#
金鹰纪实,http://124.232.231.246:6610/000000001001/201600020008/index.m3u8?A=&IASHttpSessionId=OTT?zhund
湖南国际,http://124.232.231.246:6610/000000001001/201600010001/index.m3u8?A=&IASHttpSessionId=OTT?zhund
湖南国际,http://124.232.231.246:6610/000000001001/201600020001/index.m3u8?A=&IASHttpSessionId=OTT?zhund
湖南经视,http://124.232.231.246:6610/000000001001/201600010002/index.m3u8?A=&IASHttpSessionId=OTT?zhund
湖南经视,http://124.232.231.246:6610/000000001001/201600020002/index.m3u8?A=&IASHttpSessionId=OTT?zhund
湖南电视剧,http://124.232.231.246:6610/000000001001/201600010006/index.m3u8?A=&IASHttpSessionId=OTT?zhund
湖南电视剧,http://124.232.231.246:6610/000000001001/201600020006/index.m3u8?A=&IASHttpSessionId=OTT?zhund
湖南娱乐,http://124.232.231.246:6610/000000001001/201600010004/index.m3u8?A=&IASHttpSessionId=OTT?zhund
湖南娱乐,http://124.232.231.246:6610/000000001001/201600020004/index.m3u8?A=&IASHttpSessionId=OTT?zhund
湖南都市,http://124.232.231.246:6610/000000001001/201600010003/index.m3u8?A=&IASHttpSessionId=OTT?zhund
湖南都市,http://124.232.231.246:6610/000000001001/201600020003/index.m3u8?A=&IASHttpSessionId=OTT?zhund
金鹰纪实,http://39.135.138.58:18890/PLTV/88888888/224/3221226198/index.m3u8?zhund
金鹰纪实,http://39.135.138.58:18890/ysten-businessmobile/live/SD-4000k-576P-jinyingjs/1.m3u8?zhund
金鹰纪实,http://124.232.231.246:6610/000000001001/201600010008/index.m3u8?A=&IASHttpSessionId=OTT?zhund
湖南电影,http://124.232.231.246:6610/000000001001/201600020005/index.m3u8?A=&IASHttpSessionId=OTT?zhund
浙江,#genre#
浙江钱江都市,http://hw-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8?zzhed
浙江钱江都市,http://hw-m-l.cztv.com/channels/lantian/channel02/720p.m3u8?zzhed
浙江钱江都市,http://hw-m-l.cztv.com/channels/lantian/channel02/360p.m3u8?zzhed
浙江经济生活,http://hw-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8?zzhed
浙江经济生活,http://yd-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8?zzhed
浙江经济生活,http://hw-m-l.cztv.com/channels/lantian/channel03/360p.m3u8?zzhed
浙江教科影院,http://hw-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8?zzhed
浙江教科影院,http://hw-m-l.cztv.com/channels/lantian/channel04/720p.m3u8?zzhed
浙江教科影院,http://hw-m-l.cztv.com/channels/lantian/channel04/360p.m3u8?zzhed
浙江民生休闲,http://hw-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8?zzhed
浙江民生休闲,http://hw-m-l.cztv.com/channels/lantian/channel06/720p.m3u8?zzhed
浙江民生休闲,http://hw-m-l.cztv.com/channels/lantian/channel06/360p.m3u8?zzhed
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8?zzhed
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel08/720p.m3u8?zzhed
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel08/360p.m3u8?zzhed
浙江国际,http://hw-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8?zzhed
浙江国际,http://hw-m-l.cztv.com/channels/lantian/channel10/720p.m3u8?zzhed
浙江国际,http://hw-m-l.cztv.com/channels/lantian/channel10/360p.m3u8?zzhed
数码时代,http://hw-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8?zzhed
数码时代,http://hw-m-l.cztv.com/channels/lantian/channel12/720p.m3u8?zzhed
数码时代,http://hw-m-l.cztv.com/channels/lantian/channel12/360p.m3u8?zzhed
绍兴文化影院,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8?zzhed
金华教育科技,http://live.plus.jinhua.com.cn/jykj/playlist.m3u8?zzhed
金华都市农村,http://live2.plus.jinhua.com.cn/dsnc/playlist.m3u8?zzhed
舟山群岛旅游,http://live1.plus.wifizs.cn/qdly/sd/live.m3u8?zzhed
湖州文化娱乐,http://live.plus.hugd.com/whylpd/sd/live.m3u8?zzhed
磐安文化生活,http://hlsv2.quklive.com/live/1626401163709056/index.m3u8?zzhed
平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8?zzhed
萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8?zzhed
余杭未来E频道,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?zzhed
余姚姚江文化,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8?zzhed
上虞文化影院,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8?zzhed
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8?zzhed
德清文化生活,http://live.yingxi.tv/channel2/sd/live.m3u8?zzhed
柯桥轻纺城时尚,https://hlsv2.quklive.com/live/1640944894797021/index.m3u8?zzhed
奉化生活娱乐,http://live1.fhtv.net.cn/shys/sd/live.m3u8?zzhed
镇海先锋影院,http://pluslive.zhxww.net/channel2/sd/live.m3u8?zzhed
天台和合频道,http://hlsv2.quklive.com/live/1617072208961931/index.m3u8?zzhed
开化国家公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8?zzhed
龙游生活娱乐,http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8?zzhed
景宁文化旅游,http://hlsv2.quklive.com/live/1644806983573133/index.m3u8?zzhed
福建,#genre#
福州影院,http://live.zohi.tv/video/s10001-yspd-2/index.m3u8?zfud
福州生活,http://live.zohi.tv/video/s10001-shpd-3/index.m3u8?zfud
福州少儿,http://live.zohi.tv/video/s10001-sepd-4/index.m3u8?zfud
江西,#genre#
江西都市,http://39.134.115.191:8080/ysten.jx.chinamobile.com/PLTV/88888888/224/3221225584/2/index.m3u8?fmt=ts2hls?zjiangxd
江西经济生活,http://39.134.115.191:8080/ysten.jx.chinamobile.com/PLTV/88888888/224/3221225580/2/index.m3u8?fmt=ts2hls?zjiangxd
江西影旅游,http://39.134.115.191:8080/ysten.jx.chinamobile.com/PLTV/88888888/224/3221225579/2/index.m3u8?fmt=ts2hls?zjiangxd
江西少儿家庭,http://39.134.115.191:8080/ysten.jx.chinamobile.com/PLTV/88888888/224/3221225577/2/index.m3u8?fmt=ts2hls?zjiangxd
江西教育,http://39.134.115.191:8080/ysten.jx.chinamobile.com/PLTV/88888888/224/3221226197/2/index.m3u8?fmt=ts2hls?zjiangxd
新余教育频道,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_xinyu_hd3.m3u8?zjiangxd
赣州教育频道,http://pl1.cloud.dayang.com.cn/live/10062_ojZz8U.m3u8?zjiangxd
甘肃,#genre#
甘肃少儿,http://39.134.32.102:6610/270000001111/1110000327/index.m3u8?IASHttpSessionId=OTT
甘南藏语,http://pili-live-hls.hfmt.net/gntv/gnzytv.m3u8?zgand
云南,#genre#
美丽云南,https://www.ynbit.com:1937/cyds-mlyn/livestream/playlist.m3u8?zyund
昆明经济生活,http://wshls.live.migucloud.com/live/JT9JEQ54_C0_2/playlist.m3u8?zyund
昆明经济生活,http://devlivepull.migucloud.com/live/JT9JEQ54_C0_2.flv?zyund
昆明科学教育,http://wshls.live.migucloud.com/live/ZBXWIMTD_C0_2/playlist.m3u8?zyund
昆明科学教育,http://devlivepull.migucloud.com/live/ZBXWIMTD_C0_2.flv?zyund
昆明影综艺,http://wshls.live.migucloud.com/live/KYLNJWFD_C0_2/playlist.m3u8?zyund
昆明影综艺,http://devlivepull.migucloud.com/live/KYLNJWFD_C0_2.flv?zyund
普洱科教频道,http://file.pebtv.cn:8101/cms/videos/nmip-media/channellive/channel28/playlist.m3u8?zyund
四川,#genre#
四川科教,http://3017ugjo.live2.danghongyun.com:80/live/hls/4dc0e927160647a2bd585cb5495810be/3c2126c925204cddb74a3534b97e2765-1.m3u8?zsicd
绵阳科技,http://live.sctvcloud.com/live/mytvgg.m3u8?zsicd
南充科教,https://nczbpull.ncntv.com.cn/nctv/2006.m3u8?zsicd
